name,longitude,latitude,issues,prov,key,scientificName,datasetKey,publishingOrgKey,installationKey,publishingCountry,protocol,lastCrawled,lastParsed,crawlId,hostingOrganizationKey,basisOfRecord,occurrenceStatus,taxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,speciesKey,acceptedTaxonKey,acceptedScientificName,kingdom,phylum,order,family,genus,species,genericName,specificEpithet,taxonRank,taxonomicStatus,iucnRedListCategory,dateIdentified,coordinateUncertaintyInMeters,stateProvince,year,month,day,eventDate,modified,lastInterpreted,references,license,isInCluster,geodeticDatum,class,countryCode,country,rightsHolder,identifier,http://unknown.org/nick,informationWithheld,verbatimEventDate,datasetName,collectionCode,verbatimLocality,gbifID,occurrenceID,taxonID,catalogNumber,recordedBy,institutionCode,eventTime,identifiedBy,identificationID,lifeStage,occurrenceRemarks,sex,identificationRemarks
"Cervus canadensis Erxleben, 1777",-111.023578,43.153703,"cdround,txmathi",gbif,3031744895,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:53.835+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-28T00:47:54,36146,Wyoming,2021,1,15,2021-01-15,2021-02-25T16:32:27.000+00:00,2021-12-08T05:01:53.835+00:00,https://www.inaturalist.org/observations/68705012,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,colthd,68705012,colthd,NA,Fri Jan 15 2021 13:54:25 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Alpine, WY, US",3031744895,https://www.inaturalist.org/observations/68705012,564777,68705012,colthd,iNaturalist,20:54:25Z,colthd,152387874,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-122.927401,38.030808,"cdround,txmathi",gbif,3031747848,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:54.027+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-27T02:14:51,28300,California,2021,1,26,2021-01-26,2021-01-27T16:51:41.000+00:00,2021-12-08T05:01:54.027+00:00,https://www.inaturalist.org/observations/68668477,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,rubatan,68668477,rubatan,Coordinate uncertainty increased to 28300m to protect threatened taxon,Tue Jan 26 2021 14:25:38 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"California, US",3031747848,https://www.inaturalist.org/observations/68668477,566549,68668477,rubatan,iNaturalist,22:25:38Z,rubatan,152264976,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-122.287575,46.86243,,gbif,3031755612,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:49:27.650+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-12T22:50:55,29,Washington,2021,1,12,2021-01-12,2021-01-13T05:57:45.000+00:00,2021-12-08T05:49:27.650+00:00,https://www.inaturalist.org/observations/67975985,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Eli Loftis,67975985,eliloftis,NA,Tue Jan 12 2021 14:12:51 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Eatonville Hwy E, Eatonville, WA, US",3031755612,https://www.inaturalist.org/observations/67975985,204114,67975985,Eli Loftis,iNaturalist,22:12:51Z,Eli Loftis,150281157,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.547028,45.9468,"cdround,txmathi",gbif,3031757645,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:50:54.638+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-12T05:20:17,165,Oregon,2021,1,11,2021-01-11,2021-03-10T17:34:23.000+00:00,2021-12-08T05:50:54.638+00:00,https://www.inaturalist.org/observations/67945438,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,zoltshmack,67945438,zoltshmack,NA,Mon Jan 11 2021 10:24:47 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"Highway 202, Seaside, OR, US",3031757645,https://www.inaturalist.org/observations/67945438,566550,67945438,zoltshmack,iNaturalist,10:24:47Z,zoltshmack,150187723,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.961858,46.874284,cdround,gbif,3031758692,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:59:12.260+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-25T01:05:31,200,Montana,2021,1,6,2021-01-06,2021-01-25T15:37:57.000+00:00,2021-12-08T05:59:12.260+00:00,https://www.inaturalist.org/observations/68577470,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,68577470,colejwolf,NA,2021/01/06 9:30 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3031758692,https://www.inaturalist.org/observations/68577470,204114,68577470,Cole Wolf,iNaturalist,16:30:00Z,Cole Wolf,151984763,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-115.493874,51.195363,"cdround,txmathi",gbif,3031761565,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:59:19.974+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-23T23:29:42,1024,Alberta,2021,1,23,2021-01-23,2021-01-24T02:25:42.000+00:00,2021-12-08T05:59:19.974+00:00,https://www.inaturalist.org/observations/68517339,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,CA,Canada,shawnb2,68517339,shawnb2,NA,Sat Jan 23 2021 16:22:22 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Banff National Park, Lake Louise, AB, CA",3031761565,https://www.inaturalist.org/observations/68517339,564777,68517339,shawnb2,iNaturalist,23:22:22Z,shawnb2,151825228,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.961728,46.878299,cdround,gbif,3031765731,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:58:26.397+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-25T01:05:33,200,Montana,2021,1,19,2021-01-19,2021-01-25T01:32:20.000+00:00,2021-12-08T05:58:26.397+00:00,https://www.inaturalist.org/observations/68577480,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,68577480,colejwolf,NA,2021/01/19 10:22 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3031765731,https://www.inaturalist.org/observations/68577480,204114,68577480,Cole Wolf,iNaturalist,17:22:00Z,Cole Wolf,151984774,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-105.671758,33.339134,cdround,gbif,3031766027,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:48:39.384+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-28T17:43:59,100,New Mexico,2021,1,27,2021-01-27,2021-02-23T15:47:50.000+00:00,2021-12-08T05:48:39.384+00:00,https://www.inaturalist.org/observations/68726060,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,CK Kelly,68726060,ck2az,NA,Wed Jan 27 2021 14:56:00 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Cree Meadows Country Club, Ruidoso, NM, US",3031766027,https://www.inaturalist.org/observations/68726060,204114,68726060,CK Kelly,iNaturalist,21:56:00Z,CK Kelly,152454577,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.961728,46.878299,cdround,gbif,3031769755,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:48:03.851+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-25T01:05:30,200,Montana,2021,1,2,2021-01-02,2021-01-25T01:33:51.000+00:00,2021-12-08T05:48:03.851+00:00,https://www.inaturalist.org/observations/68577466,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,68577466,colejwolf,NA,2021/01/02 10:29 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3031769755,https://www.inaturalist.org/observations/68577466,204114,68577466,Cole Wolf,iNaturalist,17:29:00Z,Cole Wolf,151984758,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-123.961651,46.205391,"cdround,txmathi",gbif,3031772015,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:43.570+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-27T16:36:42,156,Oregon,2021,1,20,2021-01-20,2021-03-14T16:09:15.000+00:00,2021-12-08T05:01:43.570+00:00,https://www.inaturalist.org/observations/68687518,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Mike Patterson,68687518,mikepatterson,NA,2021/01/20 12:42 PM PST,iNaturalist research-grade observations,Observations,Ft Stevens Historical Area,3031772015,https://www.inaturalist.org/observations/68687518,566550,68687518,Mike Patterson,iNaturalist,20:42:00Z,Mike Patterson,152332567,Adult,NA,MALE,NA
"Cervus canadensis Erxleben, 1777",-122.772115,44.665838,cdround,gbif,3031773508,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:26.561+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-22T23:49:20,58,Oregon,2021,1,22,2021-01-22,2021-06-07T15:07:55.000+00:00,2021-12-08T05:02:26.561+00:00,https://www.inaturalist.org/observations/68467275,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Jeff Harding,68467275,jeffharding,NA,2021-01-22 1:41:02 PM PST,iNaturalist research-grade observations,Observations,"Scio, OR 97374, USA",3031773508,https://www.inaturalist.org/observations/68467275,204114,68467275,Jeff Harding,iNaturalist,21:41:02Z,Jeff Harding,151683316,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.961858,46.874284,cdround,gbif,3031776746,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:29.673+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-25T01:05:34,200,Montana,2021,1,24,2021-01-24,2021-01-25T01:32:00.000+00:00,2021-12-08T05:02:29.673+00:00,https://www.inaturalist.org/observations/68577484,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,68577484,colejwolf,NA,2021/01/24 9:28 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3031776746,https://www.inaturalist.org/observations/68577484,204114,68577484,Cole Wolf,iNaturalist,16:28:00Z,Cole Wolf,151984779,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-120.914304,37.006272,cdround,gbif,3031779479,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:54:32.288+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-10T01:19:40,28447,California,2021,1,6,2021-01-06,2021-01-11T07:08:50.000+00:00,2021-12-08T05:54:32.288+00:00,https://www.inaturalist.org/observations/67827656,http://creativecommons.org/licenses/by/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,hydrocycler,67827656,hydrocycler,Coordinate uncertainty increased to 28447m to protect threatened taxon,2021/01/06 4:54 PM PST,iNaturalist research-grade observations,Observations,"Merced County, US-CA, US",3031779479,https://www.inaturalist.org/observations/67827656,204114,67827656,hydrocycler,iNaturalist,00:54:00Z,hydrocycler,149864364,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-112.199867,36.070836,cdround,gbif,3031784292,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:55:50.555+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-20T04:44:26,10,Arizona,2021,1,15,2021-01-15,2021-02-23T16:13:16.000+00:00,2021-12-08T05:55:50.555+00:00,https://www.inaturalist.org/observations/68355965,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,JT Tomaschke,68355965,somehuman,NA,Fri Jan 15 2021 17:05:45 GMT-0700 (MST),iNaturalist research-grade observations,Observations,"Grand Canyon National Park, Grand Canyon, AZ, US",3031784292,https://www.inaturalist.org/observations/68355965,204114,68355965,JT Tomaschke,iNaturalist,00:05:45Z,JT Tomaschke,151327518,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.961858,46.874284,cdround,gbif,3031792764,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:57:51.394+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-25T01:05:30,200,Montana,2021,1,5,2021-01-05,2021-01-25T15:25:59.000+00:00,2021-12-08T05:57:51.394+00:00,https://www.inaturalist.org/observations/68577468,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,68577468,colejwolf,NA,2021/01/05 10:03 AM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3031792764,https://www.inaturalist.org/observations/68577468,204114,68577468,Cole Wolf,iNaturalist,17:03:00Z,Cole Wolf,151984761,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-124.062553,44.615263,cdround,gbif,3031796018,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:55:12.826+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-28T21:54:17,4,Oregon,2021,1,17,2021-01-17,2021-02-23T15:47:42.000+00:00,2021-12-08T05:55:12.826+00:00,https://www.inaturalist.org/observations/68735530,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Jason Vassallo,68735530,jasonvassallo,NA,Sun Jan 17 2021 09:14:10 GMT-0800 (PST),iNaturalist research-grade observations,Observations,"South Beach State Park, Newport, OR, US",3031796018,https://www.inaturalist.org/observations/68735530,204114,68735530,Jason Vassallo,iNaturalist,22:14:10Z,Jason Vassallo,152482615,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-103.161313,29.315213,cdround,gbif,3031811250,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:02:11.448+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-08T20:30:14,29508,Texas,2021,1,2,2021-01-02,2021-01-09T01:06:52.000+00:00,2021-12-08T05:02:11.448+00:00,https://www.inaturalist.org/observations/67761671,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,ashleycottrell,67761671,ashleycottrell,Coordinate uncertainty increased to 29508m to protect threatened taxon,Sat Jan 02 2021 07:41:00 GMT-0600 (CST),iNaturalist research-grade observations,Observations,"Big Bend National Park, Brewster County, US-TX, US",3031811250,https://www.inaturalist.org/observations/67761671,204114,67761671,ashleycottrell,iNaturalist,07:41:00Z,ashleycottrell,149668618,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-113.961858,46.874284,cdround,gbif,3031813734,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:53:30.783+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-25T01:05:32,200,Montana,2021,1,16,2021-01-16,2021-01-25T15:23:53.000+00:00,2021-12-08T05:53:30.783+00:00,https://www.inaturalist.org/observations/68577476,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Cole Wolf,68577476,colejwolf,NA,2021/01/16 6:40 PM MST,iNaturalist research-grade observations,Observations,"Lower Rattlesnake, Missoula, MT 59802, USA",3031813734,https://www.inaturalist.org/observations/68577476,204114,68577476,Cole Wolf,iNaturalist,01:40:00Z,Cole Wolf,151984769,NA,NA,NA,NA
"Cervus canadensis Erxleben, 1777",-120.850341,37.074539,"cdround,txmathi",gbif,3031822491,"Cervus canadensis Erxleben, 1777",50c9509d-22c7-4a22-a47d-8c48425ef4a7,28eb1a3f-1c15-4a95-931a-4af90ecb574d,997448a8-f762-11e1-a439-00145eb45e9a,US,DWC_ARCHIVE,2021-12-08T02:36:09.159+00:00,2021-12-08T05:01:49.768+00:00,290,28eb1a3f-1c15-4a95-931a-4af90ecb574d,HUMAN_OBSERVATION,PRESENT,8600904,1,44,359,731,5298,2440948,2440958,4262380,"Cervus elaphus canadensis Erxleben, 1777",Animalia,Chordata,Artiodactyla,Cervidae,Cervus,Cervus elaphus,Cervus,canadensis,SPECIES,SYNONYM,LC,2021-01-11T01:56:42,28447,California,2021,1,10,2021-01-10,2021-01-11T10:28:05.000+00:00,2021-12-08T05:01:49.768+00:00,https://www.inaturalist.org/observations/67887665,http://creativecommons.org/licenses/by-nc/4.0/legalcode,FALSE,WGS84,Mammalia,US,United States of America,Alexander Vargas,67887665,alexnvv,Coordinate uncertainty increased to 28447m to protect threatened taxon,2021-01-10 5:56:00 AM PST,iNaturalist research-grade observations,Observations,"Merced County, US-CA, US",3031822491,https://www.inaturalist.org/observations/67887665,566549,67887665,Alexander Vargas,iNaturalist,05:56:00Z,Alexander Vargas,150031044,NA,NA,NA,NA
